s,quadrupole_param_1,quadrupole_param_2,X,X_prime,Y,Y_prime
0.0,0.9734746628571356,-1.024099243179491,0.4110432334852486,0.24462789611453312,0.36259374708451153,0.1322227835956624
0.05900473933649289,0.970637112590022,-0.964321115903377,0.4251842028270283,0.2345761813080955,0.3714962024656497,0.169454814297152
0.11800947867298578,0.9737447300934815,-0.9855844488365809,0.4387224550819202,0.22415061335673722,0.382574588062229,0.20604224273393734
0.17701421800947867,1.0118447918695084,-0.9720066618505617,0.451657664987428,0.2140829107409607,0.39577623845464427,0.24150256791620747
0.23601895734597156,0.977981873454067,-0.9516589518875007,0.46393017534169134,0.20164262258673607,0.4111102036619795,0.27838223016225383
0.2950236966824644,0.9995850521167178,-0.9772341870083361,0.47543490622772283,0.1881956052636208,0.4286343034919756,0.3156479696291105
0.35402843601895734,1.0388942580094351,-0.9564308568458636,0.4861020408291213,0.17333473805720476,0.44838620050464767,0.3538545741996466
0.41303317535545025,0.9840429734090466,-1.0064628521553993,0.4958377897285027,0.15615394532206617,0.47043813063658635,0.3940712772331424
0.4720379146919431,1.0102667806825492,-1.032308867024893,0.5045263109231488,0.13837520443684292,0.4948947346270383,0.43489096415523903
0.531042654028436,0.9501444478737858,-1.0064687903637173,0.5121597876284288,0.12038374534203589,0.521772662606992,0.4761863302118804
0.5900473933649288,1.0421067299241071,-1.003633736022568,0.5187075656739384,0.10138988935257387,0.5511228064830122,0.5189204942334836
0.6490521327014218,1.0261687543433853,-0.9547026192594417,0.5241150175672065,0.08131286808928997,0.5830332351792111,0.5634610183397787
0.7080568720379147,1.0253297425875456,-1.0255744192194842,0.528303685790652,0.06073029669811013,0.6176330134374245,0.6094246494335736
0.7670616113744075,0.0,-0.0,0.5313870421299143,0.05149683470544063,0.6548424506831706,0.6425734707029688
0.8260663507109005,0.0,-0.0,0.5347330200839405,0.061723936228764126,0.6930288200848614,0.651881759607004
0.8850710900473934,0.0,-0.0,0.538577730067023,0.06874508615445668,0.7318893648928648,0.6649365501838088
0.9440758293838862,0.0,-0.0,0.5429284612174098,0.07899535998754503,0.771364987375822,0.6724491410222705
1.0030805687203792,-1.0415400315927397,1.016507690196852,0.5483984537918344,0.10695743662976195,0.8105001205752721,0.6530517532424177
1.062085308056872,-0.9699126527915375,1.0227888315575877,0.5558263512346264,0.14943493107419092,0.847989958164192,0.6107848401914115
1.121090047393365,-0.9673069117051143,1.0438046685157598,0.5658851120092031,0.1913306431039937,0.8827461875380896,0.56724235807844
1.1800947867298577,-0.9998717487406578,1.0104106674970594,0.5783701560352382,0.23169962349754347,0.9149550743189329,0.5244646624815299
1.2390995260663507,-0.9839208990194642,1.0059612774846007,0.5932370248924655,0.27227090881715316,0.9446012141831652,0.48023684925088006
