s,quadrupole_param_1,quadrupole_param_2,X,X_prime,Y,Y_prime
0.0,1.002701066382382,-0.9878741111707524,0.36360519534566077,0.03427804951252145,0.36122354884491603,0.22709879533921917
0.05900473933649289,1.0295568425768729,-0.9997371846328068,0.36548251869690296,0.029061655317883107,0.37573243702901515,0.2649842193162377
0.11800947867298578,1.0255374976409577,-1.0497565777195539,0.36701804766438,0.022933699269201833,0.39251275320945306,0.3038667377797869
0.17701421800947867,1.0257276971889844,-1.0044836368618162,0.3681906657316858,0.01668743228827809,0.4115917094929896,0.34299642780756334
0.23601895734597156,1.0218660984421555,-1.0334028401664808,0.36898359610418935,0.010014679644787538,0.4329995766426622,0.3828775613994615
0.2950236966824644,1.0177585783588,-0.9835455706345567,0.36938164342595853,0.003391628057731625,0.4567708330337471,0.4230278314597861
0.35402843601895734,1.014423595900003,-1.038592947457492,0.3693558550686356,-0.004342373844878745,0.48296459141385145,0.4650151922112525
0.41303317535545025,0.9996167771841585,-1.0131443920670027,0.36887227569158154,-0.012058206745379616,0.5116550070419358,0.5075794677346889
0.4720379146919431,1.018968479089785,-1.013138590835471,0.3679085232511994,-0.020623135404134386,0.5429125290595642,0.5520722850013918
0.531042654028436,0.9880527563058675,-0.9684128894697223,0.36642795220405433,-0.029283388774482243,0.576838763574566,0.5976089139671148
0.5900473933649288,0.9953483828693404,-1.0146100850958262,0.3644232437529276,-0.03886564038331791,0.6135047982097229,0.6457333342732617
0.6490521327014218,1.0285728909440317,-1.0018790739839492,0.36183340716468126,-0.04858129936523471,0.653081144706448,0.6953767705261142
0.7080568720379147,0.9941024381771747,-1.0134173201784857,0.35867287047391844,-0.05878070216134983,0.6956282372615661,0.7474885184160122
0.7670616113744075,0.0,-0.0,0.35504136819640486,-0.05907789569125419,0.7410311919309079,0.7809969110280816
0.8260663507109005,0.0,-0.0,0.3519089549804248,-0.047808749769581146,0.7873561911056451,0.7904254112083654
0.8850710900473934,0.0,-0.0,0.3493937637660944,-0.037509426812141734,0.8342970997870873,0.8005989059020656
0.9440758293838862,0.0,-0.0,0.3475090985019499,-0.026122139978106404,0.8817655365623667,0.8064102477667603
1.0030805687203792,-1.0073495280371745,0.9939966585989367,0.34664868505305746,-0.004569180601358441,0.9287432888675895,0.7829983668460593
1.062085308056872,-0.9974279129828065,1.0046833598530371,0.3472121601667127,0.02408322058483439,0.9738630247011107,0.7381805503954322
1.121090047393365,-0.9721448074403586,0.9838523482306422,0.3494635515489744,0.055522639018575334,1.0161410461588305,0.6833432841410848
1.1800947867298577,-1.0478341163179887,1.0009817007306903,0.3535607773156962,0.08696060850801228,1.0549660613866856,0.6259568791085479
1.2390995260663507,-1.0413050070092509,1.0020732748220276,0.35955564599252643,0.11713262123133879,1.0900991845806522,0.5695754716226755
1.2981042654028436,-1.0235283403069726,1.0085978556121562,0.367393856514908,0.14629812773679307,1.1216739359867431,0.5138370233076466
1.3571090047393364,-1.0118751702736566,1.0025375773848295,0.37693391794802983,0.17605307280449434,1.1501252817900212,0.454990336070811
1.4161137440758294,-1.017329892159377,1.018251432700449,0.3882244145708127,0.20624608045077303,1.1751661434556029,0.394329840664774
1.4751184834123223,-1.03455061201145,0.9857222449803024,0.40129711587994293,0.23660839150958812,1.19662303716142,0.3331990517791234
1.534123222748815,-0.9672506040621183,1.0229466949211616,0.4161607109225059,0.2673604592936748,1.2144759392556164,0.2715319429648938
1.593127962085308,-0.9549750283614675,0.97826526594411,0.43284916135936474,0.29880571583807786,1.2286763689769045,0.2090365336885998
1.652132701421801,-1.0092798943579728,1.0091750822855157,0.4514217014651599,0.33133057190015125,1.2391473884545647,0.14519488933223762
1.7111374407582938,-1.028255877238748,0.9640553143753596,0.47196283812830925,0.36540441695955805,1.2457836027084457,0.07926312119328438
1.7701421800947867,0.0,-0.0,0.49406600190784944,0.377965462244727,1.2497687054813083,0.07110275283035841
1.8291469194312795,0.0,-0.0,0.5165583477353181,0.38484680445090785,1.2541876876138955,0.07750567710854797
1.8881516587677725,0.0,-0.0,0.5394629490177174,0.39150002759163416,1.258956584273353,0.08412174571703551
1.9471563981042654,0.0,-0.0,0.5627569695013002,0.39804600835649123,1.2641128684736016,0.0906352908090046
2.0061611374407584,0.0,-0.0,0.5864341067832197,0.4044858708616585,1.2696504867742306,0.09704678439309979
2.065165876777251,0.0,-0.0,0.610488115806295,0.4108207970570971,1.2755633997417917,0.10335691795665529
2.124170616113744,0.0,-0.0,0.6349128324700022,0.4170520068096669,1.2818456320777842,0.10956646158565439
2.183175355450237,0.0,-0.0,0.6597021736304738,0.42318075790312604,1.2884912726186568,0.11567626396472944
2.24218009478673,0.0,-0.0,0.684850137100499,0.4292083460381311,1.295494474335805,0.12168725237716163
2.3011848341232226,0.0,-0.0,0.710350801649524,0.4351361048322372,1.3028494543355733,0.1276004327048813
2.3601895734597154,0.0,-0.0,0.7361983270036518,0.44096540581989785,1.3105504938592545,0.1334168894284678
2.4191943127962086,0.0,-0.0,0.7623869538456424,0.4466976584524651,1.3185919382830888,0.13913778562714946
2.4781990521327013,0.0,-0.0,0.7889110038149115,0.4523343100981895,1.3269681971182654,0.1447643629788036
2.537203791469194,0.0,-0.0,0.8157648795075327,0.45787684604221984,1.3356737440109212,0.1502979417599566
2.5962085308056873,0.0,-0.0,0.8429430644762363,0.4633267894866036,1.3447031167421413,0.15573992084578386
2.65521327014218,0.0,-0.0,0.8704401232304084,0.46868570155028666,1.3540509172279593,0.16109177771010968
2.7142180094786728,0.0,-0.0,0.8982507070034472,0.4739551739060962,1.3637118230788523,0.16635505009673485
2.773222748815166,0.0,-0.0,0.9263696058080402,0.4791367553545424,1.373680691978845,0.17153115797429583
2.8322274881516587,0.0,-0.0,0.9547916879190828,0.48423201536165555,1.3839524401865426,0.17662157447676813
2.8912322274881515,0.0,-0.0,0.9835119068089827,0.4892425382392799,1.3945220562088205,0.1816278128293578
2.9502369668246446,0.0,-0.0,1.012525309350616,0.49416990984402637,1.40538461800855,0.18655139651579095
3.0092417061611374,0.9896456453408304,-1.020071556377071,1.0418058960486691,0.49252923286939027,1.4165640208930879,0.20021375678607942
3.06824644549763,1.0297125298116663,-1.0085852736412984,1.069207588703686,0.43571372978008605,1.4309531290420239,0.28799729185481876
3.1272511848341233,1.0322028410983415,-1.0054215222600584,1.0930783250069844,0.37386428307435865,1.4507218035097247,0.3813041197003928
3.186255924170616,0.9909282783733169,-0.9980482566617064,1.1133074050918106,0.3114255406308482,1.4759644617002106,0.4747778679771498
3.245260663507109,1.007693107139025,-0.9636354296600664,1.1298796113972902,0.2506581886356244,1.506684019712721,0.5660631874358893
3.304265402843602,0.9998038324081557,-0.9536930305893365,1.142954771664377,0.1924479181949057,1.5426860421491067,0.6544964384917202
3.363270142180095,1.0144930402114365,-1.004225049227287,1.1524559815667754,0.1286629370944073,1.5841252795921732,0.7516599550593943
3.4222748815165875,0.9594544422311335,-1.0130898081654196,1.1581844848126288,0.06599249564199777,1.631358464114846,0.8490014960399128
3.4812796208530803,1.0045146540821506,-0.9852843053738263,1.1601235123694928,-0.0005335823456347338,1.6845349163734549,0.9542978871310694
3.5402843601895735,1.018499529539117,-1.023696634553938,1.15815897611891,-0.0657944029694806,1.7439828395947696,1.0609346910059254
3.5992890995260662,0.9973266993440797,-0.9981926887127657,1.1524309196623053,-0.12735588078554455,1.809701393580372,1.1657453323077007
3.658293838862559,1.006120182456194,-1.0277168895341013,1.1431493463947213,-0.18719209465603276,1.8816070082776732,1.272162744957088
3.717298578199052,0.9995138771116162,-1.0304444115654103,1.1301957704325158,-0.25236087104353905,1.9601741572559712,1.3927110825077347
3.776303317535545,0.0,-0.0,1.113530784719243,-0.3008723301780998,2.045789635673513,1.4889721932498943
3.8353080568720377,0.0,-0.0,1.0959067376258729,-0.2956173902997688,2.1337212188570036,1.4898802138861755
3.894312796208531,0.0,-0.0,1.078571035555774,-0.2919994901104051,2.221738330356194,1.4934983062529652
