s,quadrupole_param_1,quadrupole_param_2,X,X_prime,Y,Y_prime
0.0,1.048782437721516,-0.9788296220792173,0.37695088173918256,0.038521991289207275,0.48821466821805176,0.08012181138455252
0.05900473933649289,1.0060123303955688,-0.9778544007700278,0.37896037578567426,0.029510305976683193,0.4942116426176067,0.1232388726025644
0.11800947867298578,0.9664166832240695,-0.9692598680693135,0.3804208083129617,0.020292581321302624,0.5027739134757214,0.16659682221680372
0.17701421800947867,1.0058588353657998,-1.012716540774045,0.38133660368155814,0.010873827609945414,0.5138980967828174,0.21032690115631283
0.23601895734597156,0.9922321709661704,-1.015346337480378,0.38170488498315375,0.0015870853896461192,0.5275977544844452,0.2541105136674689
0.2950236966824644,0.9663533051994487,-0.9790208139035367,0.38152096859309476,-0.00788673024573345,0.543896625581756,0.298512861831147
0.35402843601895734,0.9574359977555977,-1.0434593346285634,0.3807703553190528,-0.01775873651043888,0.5628404697325783,0.34399062866173746
0.41303317535545025,0.9801679055886126,-0.9760910586886693,0.3794137090922564,-0.028250722758474144,0.5845211553710868,0.3910559475382259
0.4720379146919431,1.0276690672448594,-1.0424475005672282,0.3774624831322114,-0.03831457942858077,0.6089650768500247,0.4383108290553514
0.531042654028436,0.9798801583405439,-1.0045632173179562,0.3748649018863281,-0.04965852347302832,0.6363104478525599,0.4886516165874326
0.5900473933649288,1.0229817841202906,-1.0183857156595688,0.3716151391942195,-0.06033591652531384,0.6666334390042851,0.5390989521672951
0.6490521327014218,0.9589772506167978,-0.9510709406445373,0.3677656450035134,-0.07048079360290474,0.6999191994603725,0.5900083200085925
0.7080568720379147,1.0216340962385722,-0.9552518071846683,0.36326594163639386,-0.08201913783081177,0.7363535930449536,0.6452099042967532
0.7670616113744075,0.0,-0.0,0.35828254883962524,-0.083498246397788,0.7756823076386119,0.6807483063008329
0.8260663507109005,0.0,-0.0,0.3536495198982299,-0.07164506577332783,0.816182838886618,0.687970003229148
0.8850710900473934,0.0,-0.0,0.3497610223078321,-0.06126117392246633,0.8569870661599475,0.6972604557905615
0.9440758293838862,0.0,-0.0,0.3464385232404651,-0.05170038491795378,0.8984090855397564,0.7073247162682804
1.0030805687203792,-1.0293448300269317,0.9810313090491656,0.34377587640681845,-0.03308679459447673,0.940132776964686,0.6919308701898353
1.062085308056872,-1.002852374346962,1.0153103260814247,0.3426977962869951,-0.003636092404265597,0.9795583796456288,0.6443529275963926
1.121090047393365,-1.0051265561699474,0.9594521798468673,0.34335199902643504,0.02622291626772951,1.0160914091492859,0.5922503449924423
1.1800947867298577,-0.9751768532812194,1.0235946886893779,0.345751167254396,0.05476010990676122,1.0495182469428364,0.5413719917014991
1.2390995260663507,-0.976922406550593,1.0340484818162452,0.34984853306010777,0.08429916898655795,1.0798313270740152,0.4852597880818443
1.2981042654028436,-0.9778173664808061,1.0429622415617326,0.3556759415677347,0.11305860536858098,1.1068239167869935,0.4299623682979858
1.3571090047393364,-1.022700521173963,1.019577365480299,0.36322071580336357,0.14287401352594875,1.1304567265053898,0.37036177292909517
1.4161137440758294,-0.9541182975916731,1.047832849459459,0.3724860052513432,0.170797106964727,1.150677994962177,0.3161912316409479
1.4751184834123223,-1.001741685853389,0.9883531178923798,0.383453386692739,0.20110101389243887,1.1675348243097812,0.25476145489707025
1.534123222748815,-1.0347297730908283,1.0411951521513252,0.39626903662607105,0.23368959354627128,1.1806025679301253,0.1871707365908759
1.593127962085308,-1.0395219428515077,0.9776876439509332,0.41100165879851625,0.2654948271319826,1.1897360714727039,0.12322071388219832
1.652132701421801,-0.9682561560135678,1.046704346260457,0.4275854454755936,0.29693957914104435,1.195221410133435,0.062140281233027984
1.7111374407582938,-1.029665322417589,0.974319360079398,0.4460688143172738,0.3297682391835866,1.197041638475496,-0.0005875249345305977
