s,quadrupole_param_1,quadrupole_param_2,X,X_prime,Y,Y_prime
0.0,0.9605488543448053,-0.9874765041541606,0.4436858290569423,0.013715674733080052,0.3921586751179555,0.027391660166471488
0.05900473933649289,0.9862494378272972,-0.9774537720941487,0.4441327360928287,0.001207265005396754,0.39488460926233687,0.06521124739446016
0.11800947867298578,1.0280175503756475,-0.952169713209774,0.44384704459363317,-0.010885656119548254,0.39983947560444755,0.1027575961037293
0.17701421800947867,0.9881223026487558,-1.0489904282767468,0.44282198770612957,-0.023538809293837087,0.40703893521215945,0.14102873805704066
0.23601895734597156,1.0240089686465,-0.977542530593319,0.4410599863721329,-0.0365144208135017,0.4164978097951002,0.17996234847614878
0.2950236966824644,1.0159236725123746,-1.0233714956696174,0.4385594797553325,-0.048179470841552295,0.42824164767051975,0.21813072231520894
0.35402843601895734,0.9925301850581334,-0.9728422290253881,0.4353324810010776,-0.060734361531552074,0.4422921419195224,0.2577645146689973
0.41303317535545025,0.999193976448931,-0.9902089023502909,0.43136569540161585,-0.07337804217516462,0.45870288888979216,0.2982584187654892
0.4720379146919431,0.9585209960342248,-1.0398227322034204,0.42664873415962146,-0.08635416902389467,0.477534671221427,0.34004882897774896
0.531042654028436,0.9915234238535399,-1.0025138717808681,0.42121287995894785,-0.09796036513317748,0.49881137031766737,0.38138409677427776
0.5900473933649288,0.9540935705956947,-0.9861570647098368,0.41510806923183896,-0.10873767711386371,0.5225414496369969,0.4228317760789433
0.6490521327014218,0.9963907764711546,-1.0348119448315252,0.4083287941281956,-0.121187370812279,0.548808222851875,0.4679346960865161
0.7080568720379147,0.9797817012435939,-1.0185114757259957,0.40082052826419345,-0.13355733966523314,0.5777730642893629,0.5145001557995158
0.7670616113744075,0.0,-0.0,0.39255508136451506,-0.14566330947043116,0.6095885683632551,0.5626447519736966
0.8260663507109005,0.0,-0.0,0.3840072997785065,-0.14202742496687282,0.6435914652135288,0.5867217764874669
0.8850710900473934,0.0,-0.0,0.3759519916475195,-0.1302408489340033,0.6785759249527805,0.5978681803524992
0.9440758293838862,0.0,-0.0,0.3685978063675484,-0.11792270710526243,0.7141814513620458,0.6065812936606549
1.0030805687203792,-0.9584444288536099,0.9621502467809834,0.3624167986237575,-0.08875856289682163,0.7493734459061465,0.5803157710618115
1.062085308056872,-0.9954334452620204,1.0039036128797325,0.3581253811369674,-0.05628969308939599,0.7825970229406356,0.5443730488329602
1.121090047393365,-1.0144736538990464,1.04426652719256,0.3557402399543651,-0.024670242311649423,0.8136223317617922,0.5070184299527447
1.1800947867298577,-1.0384975276086414,0.9523215485402793,0.3552007465491744,0.00596992432311966,0.8424061769799549,0.46915445602459743
1.2390995260663507,-1.0031133990758192,0.9539748853486647,0.3564676474023853,0.03703979411992091,0.8688867876943231,0.4278942541690974
1.2981042654028436,-1.0338348861792028,1.0174215317513455,0.359574170751922,0.06816598441798592,0.8928576130439299,0.3845658979748702
1.3571090047393364,-0.954257005627581,0.9746570052520676,0.3645060255674551,0.09932520880955503,0.914253091908936,0.33966909305146686
1.4161137440758294,-0.9861587761171804,1.0047470868281512,0.3712736878680652,0.12999895542057904,0.932976697877877,0.2950137229327472
1.4751184834123223,-0.9961515015887411,1.005158728119779,0.379834479910673,0.16019663241229742,0.9490901945450059,0.25102548540574504
1.534123222748815,-1.0412076079253088,1.0427967487351957,0.39020598169412385,0.19139468169937382,0.9625305432457587,0.20445019315213508
1.593127962085308,-0.9593912462450814,1.0406107593555738,0.4024109503567994,0.2222253842811684,0.9732484596535801,0.1591298583118666
1.652132701421801,-1.0406265539132622,1.0461692017646036,0.4164891633496075,0.2551364074510312,0.9811831437747094,0.10957523901490904
1.7111374407582938,-0.9729577169146474,0.9928722427630007,0.4325306822228689,0.2891193512529695,0.9861785408856166,0.05880253036638652
1.7701421800947867,0.0,-0.0,0.45010905655451616,0.3025767666603497,0.9892725832718566,0.05540224847921805
1.8291469194312795,0.0,-0.0,0.4682050512940248,0.3107759319610412,0.9927824548946197,0.06354645447901858
1.8881516587677725,0.0,-0.0,0.4867810347661552,0.31884625620979473,0.9967692728545409,0.07156851881042489
1.9471563981042654,0.0,-0.0,0.5058293813374944,0.3267871601223202,1.0012257807014717,0.07946703468505481
2.0061611374407584,0.0,-0.0,0.5253424528342352,0.33459832106586507,1.0061446681394828,0.0872409459740339
2.065165876777251,0.0,-0.0,0.545312598599247,0.342279673028013,1.0115185711021017,0.0948895471226477
2.124170616113744,0.0,-0.0,0.5657321578261428,0.3498314011194293,1.0173400747287582,0.10241247582742902
2.183175355450237,0.0,-0.0,0.5865935214595639,0.35725381632052094,1.0236017945850515,0.10980953667902998
2.24218009478673,0.0,-0.0,0.6078890496164882,0.36454762325473883,1.0302962757386627,0.11708103303616027
2.3011848341232226,0.0,-0.0,0.6296111439742629,0.3717137546709767,1.0374160805801487,0.124227556410755
